version	upstream_sha	upstream_file	dependency_source	resolution_kind	occurrence_count	occurrence_lines	include_tokens	source_unit	dependency_unit	correspondence_owner	correspondence_evidence	unit_edge_status	unit_scc	translation_status	translation_disposition	evidence
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	decoders/include/rive/decoders/astc_footprints.hpp	toolchain:cstdint	toolchain-header	1	8	cstdint	generic-astc-footprints	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:decoders/include/rive/decoders/astc_footprints.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	include/rive/audio/audio_source.hpp	upstream-global-source	1	10	rive/audio/audio_source.hpp	generic-factory-contract	existing-rust:crates/nuxie-runtime/src/assets/audio_asset.rs	crates/nuxie-runtime/src/assets/audio_asset.rs	rust:crates/nuxie-runtime/src/assets/audio_asset.rs:1-102	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/factory.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	include/rive/math/aabb.hpp	upstream-global-source	1	13	rive/math/aabb.hpp	generic-factory-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/factory.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	include/rive/refcnt.hpp	campaign-source	1	11	rive/refcnt.hpp	generic-factory-contract	generic-refcnt	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/rive/factory.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	include/rive/renderer.hpp	campaign-source	1	8	rive/renderer.hpp	generic-factory-contract	generic-renderer-contract	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/rive/factory.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	include/rive/span.hpp	upstream-global-source	1	12	rive/span.hpp	generic-factory-contract	existing-rust:crates/nuxie-renderer/src/lib.rs	crates/nuxie-renderer/src/lib.rs	rust:crates/nuxie-renderer/src/lib.rs:1-26858	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/factory.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	include/rive/text_engine.hpp	upstream-global-source	1	9	rive/text_engine.hpp	generic-factory-contract	existing-rust:crates/nuxie-runtime/src/text.rs	crates/nuxie-runtime/src/text.rs	rust:crates/nuxie-runtime/src/text.rs:1-6377	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/factory.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	toolchain:cstdint	toolchain-header	1	16	cstdint	generic-factory-contract	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/factory.hpp:16
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/factory.hpp	toolchain:stdio.h	toolchain-header	1	15	stdio.h	generic-factory-contract	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/factory.hpp:15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/gpu_texture_format.hpp	toolchain:cstdint	toolchain-header	1	3	cstdint	generic-gpu-texture-format	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/gpu_texture_format.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/refcnt.hpp	include/rive/rive_types.hpp	campaign-source	1	8	rive/rive_types.hpp	generic-refcnt	generic-rive-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/rive/refcnt.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/refcnt.hpp	toolchain:atomic	toolchain-header	1	10	atomic	generic-refcnt	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/refcnt.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/refcnt.hpp	toolchain:cstddef	toolchain-header	1	11	cstddef	generic-refcnt	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/refcnt.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/refcnt.hpp	toolchain:type_traits	toolchain-header	1	12	type_traits	generic-refcnt	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/refcnt.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/refcnt.hpp	toolchain:utility	toolchain-header	1	13	utility	generic-refcnt	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/refcnt.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/command_path.hpp	upstream-global-source	1	10	rive/command_path.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/enums.hpp	upstream-global-source	1	8	rive/enums.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/layout.hpp	upstream-global-source	1	11	rive/layout.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/math/aabb.hpp	upstream-global-source	1	13	rive/math/aabb.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/math/mat2d.hpp	upstream-global-source	1	14	rive/math/mat2d.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/math/raw_path.hpp	upstream-global-source	1	20	rive/math/raw_path.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:20
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/refcnt.hpp	campaign-source	1	12	rive/refcnt.hpp	generic-renderer-contract	generic-refcnt	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/rive/renderer.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/shapes/paint/blend_mode.hpp	upstream-global-source	1	15	rive/shapes/paint/blend_mode.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/shapes/paint/color.hpp	upstream-global-source	1	9	rive/shapes/paint/color.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/shapes/paint/image_sampler.hpp	campaign-source	1	16	rive/shapes/paint/image_sampler.hpp	generic-renderer-contract	generic-image-sampler	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/rive/renderer.hpp:16
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/shapes/paint/stroke_cap.hpp	upstream-global-source	1	17	rive/shapes/paint/stroke_cap.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:17
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/rive/shapes/paint/stroke_join.hpp	upstream-global-source	1	18	rive/shapes/paint/stroke_join.hpp	generic-renderer-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/rive/renderer.hpp:18
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	include/utils/lite_rtti.hpp	campaign-source	1	19	utils/lite_rtti.hpp	generic-renderer-contract	generic-lite-rtti	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/rive/renderer.hpp:19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	toolchain:cstdint	toolchain-header	1	22	cstdint	generic-renderer-contract	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/renderer.hpp:22
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/renderer.hpp	toolchain:stdio.h	toolchain-header	1	21	stdio.h	generic-renderer-contract	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/renderer.hpp:21
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:TargetConditionals.h	toolchain-header	1	44	TargetConditionals.h	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:44
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:algorithm	toolchain-header	1	58	algorithm	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:58
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:cassert	toolchain-header	1	59	cassert	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:59
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:cstddef	toolchain-header	1	60	cstddef	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:60
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:cstdint	toolchain-header	1	61	cstdint	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:61
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:memory	toolchain-header	2	12,62	memory	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:12;cpp:include/rive/rive_types.hpp:62
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:string.h	toolchain-header	1	13	string.h	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/rive_types.hpp	toolchain:type_traits	toolchain-header	1	63	type_traits	generic-rive-types	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/rive_types.hpp:63
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/rive/shapes/paint/image_sampler.hpp	toolchain:stdint.h	toolchain-header	1	4	stdint.h	generic-image-sampler	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/rive/shapes/paint/image_sampler.hpp:4
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/utils/lite_rtti.hpp	include/rive/refcnt.hpp	campaign-source	1	19	rive/refcnt.hpp	generic-lite-rtti	generic-refcnt	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:include/utils/lite_rtti.hpp:19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/utils/lite_rtti.hpp	include/utils/compile_time_string_hash.hpp	upstream-global-source	1	18	utils/compile_time_string_hash.hpp	generic-lite-rtti	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:include/utils/lite_rtti.hpp:18
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/utils/lite_rtti.hpp	toolchain:stdint.h	toolchain-header	1	20	stdint.h	generic-lite-rtti	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/utils/lite_rtti.hpp:20
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	include/utils/lite_rtti.hpp	toolchain:type_traits	toolchain-header	1	21	type_traits	generic-lite-rtti	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:include/utils/lite_rtti.hpp:21
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/buffer_ring.hpp	renderer/include/rive/renderer/gpu.hpp	campaign-source	1	7	rive/renderer/gpu.hpp	generic-buffer-ring	generic-gpu-contract	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/buffer_ring.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	include/rive/math/raw_path.hpp	upstream-global-source	1	7	rive/math/raw_path.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/draw.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	include/rive/refcnt.hpp	campaign-source	1	13	rive/refcnt.hpp	generic-render-context-implementation	generic-refcnt	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/draw.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	include/rive/shapes/paint/stroke_cap.hpp	upstream-global-source	1	11	rive/shapes/paint/stroke_cap.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/draw.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	include/rive/shapes/paint/stroke_join.hpp	upstream-global-source	1	12	rive/shapes/paint/stroke_join.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/draw.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	renderer/include/rive/renderer/fixed_queue.hpp	upstream-global-source	1	10	rive/renderer/fixed_queue.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-renderer/src/draw.rs	crates/nuxie-renderer/src/draw.rs	rust:crates/nuxie-renderer/src/draw.rs:1-4182	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/draw.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	renderer/include/rive/renderer/gpu.hpp	campaign-source	1	8	rive/renderer/gpu.hpp	generic-render-context-implementation	generic-gpu-contract	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/draw.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/draw.hpp	renderer/include/rive/renderer/render_context.hpp	campaign-source	1	9	rive/renderer/render_context.hpp	generic-render-context-implementation	generic-render-context-contract	-	-	also-dispatch-prerequisite	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/draw.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/enums.hpp	upstream-global-source	1	7	rive/enums.hpp	generic-gpu-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/math/aabb.hpp	upstream-global-source	1	8	rive/math/aabb.hpp	generic-gpu-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/math/bitwise.hpp	upstream-global-source	1	9	rive/math/bitwise.hpp	generic-gpu-contract	existing-rust:crates/nuxie-renderer/src/gpu.rs	crates/nuxie-renderer/src/gpu.rs	rust:crates/nuxie-renderer/src/gpu.rs:1-1072	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/math/mat2d.hpp	upstream-global-source	1	10	rive/math/mat2d.hpp	generic-gpu-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/math/simd.hpp	upstream-global-source	1	12	rive/math/simd.hpp	generic-gpu-contract	existing-rust:crates/nuxie-renderer/src/gpu.rs	crates/nuxie-renderer/src/gpu.rs	rust:crates/nuxie-renderer/src/gpu.rs:1-1072	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/math/vec2d.hpp	upstream-global-source	1	11	rive/math/vec2d.hpp	generic-gpu-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/shapes/paint/blend_mode.hpp	upstream-global-source	1	13	rive/shapes/paint/blend_mode.hpp	generic-gpu-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/shapes/paint/color.hpp	upstream-global-source	1	14	rive/shapes/paint/color.hpp	generic-gpu-contract	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	include/rive/shapes/paint/image_sampler.hpp	campaign-source	1	16	rive/shapes/paint/image_sampler.hpp	generic-gpu-contract	generic-image-sampler	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/gpu.hpp:16
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	renderer/include/rive/renderer/trivial_block_allocator.hpp	upstream-global-source	1	15	rive/renderer/trivial_block_allocator.hpp	generic-gpu-contract	existing-rust:crates/nuxie-renderer/src/logical_frame.rs	crates/nuxie-renderer/src/logical_frame.rs	rust:crates/nuxie-renderer/src/logical_frame.rs:1-4904	existing-rust-correspondence	-	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/include/rive/renderer/gpu.hpp:15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	toolchain:functional	toolchain-header	1	18	functional	generic-gpu-contract	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/gpu.hpp:18
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu.hpp	toolchain:optional	toolchain-header	1	19	optional	generic-gpu-contract	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/gpu.hpp:19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu_resource.hpp	include/rive/refcnt.hpp	campaign-source	1	7	rive/refcnt.hpp	gpu-resource	generic-refcnt	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/gpu_resource.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/gpu_resource.hpp	toolchain:deque	toolchain-header	1	9	deque	gpu-resource	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/gpu_resource.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/metal/render_context_metal_impl.h	include/rive/rive_types.hpp	campaign-source	1	8	rive/rive_types.hpp	metal-render-context-api	generic-rive-types	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/metal/render_context_metal_impl.h:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/metal/render_context_metal_impl.h	include/rive/shapes/paint/image_sampler.hpp	campaign-source	1	9	rive/shapes/paint/image_sampler.hpp	metal-render-context-api	generic-image-sampler	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/metal/render_context_metal_impl.h:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/metal/render_context_metal_impl.h	renderer/include/rive/renderer/render_context_helper_impl.hpp	campaign-source	1	7	rive/renderer/render_context_helper_impl.hpp	metal-render-context-api	generic-render-context-helper	-	-	source-only-dependency	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/metal/render_context_metal_impl.h:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/metal/render_context_metal_impl.h	toolchain:Metal/Metal.h	toolchain-header	1	14	Metal/Metal.h	metal-render-context-api	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/metal/render_context_metal_impl.h:14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/metal/render_context_metal_impl.h	toolchain:mutex	toolchain-header	1	11	mutex	metal-render-context-api	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/metal/render_context_metal_impl.h:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/metal/render_context_metal_impl.h	toolchain:unordered_map	toolchain-header	1	10	unordered_map	metal-render-context-api	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/metal/render_context_metal_impl.h:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	include/utils/lite_rtti.hpp	campaign-source	1	8	utils/lite_rtti.hpp	ore-bind-group	generic-lite-rtti	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	renderer/include/rive/renderer/gpu_resource.hpp	campaign-source	1	7	rive/renderer/gpu_resource.hpp	ore-bind-group	gpu-resource	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	campaign-source	1	13	rive/renderer/ore/ore_bind_group_layout.hpp	ore-bind-group	ore-bind-group-layout	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	renderer/include/rive/renderer/ore/ore_buffer.hpp	campaign-source	1	10	rive/renderer/ore/ore_buffer.hpp	ore-bind-group	ore-buffer	-	-	also-dispatch-prerequisite	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	renderer/include/rive/renderer/ore/ore_sampler.hpp	campaign-source	1	12	rive/renderer/ore/ore_sampler.hpp	ore-bind-group	ore-sampler	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:12
