campaign	corpus_entry	primary_backend_id	mode	stream_sha256	run_a_replay_sha256	run_b_replay_sha256	adapter	run_a_png_sha256	run_b_png_sha256	observed_different_pixels	observed_max_channel_delta	frozen_max_different_pixels	frozen_max_channel_delta	candidate_output_observed	status
vulkan	riv-virtualized_artboard_databound_children-frame-0-clockwise-atomic	ffi-vulkan	clockwise-atomic	f3644238cb2c2a1d9fecd635de5cd0b67e2e63b1a41c3cd10e52797da101e8ec	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	71785a59db5df5dc4381639865e75805c4e9ec98b78d2f92b1a46a1d35d54786	71785a59db5df5dc4381639865e75805c4e9ec98b78d2f92b1a46a1d35d54786	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-virtualized_artboard_databound_children-frame-0-msaa	ffi-vulkan	msaa	f3644238cb2c2a1d9fecd635de5cd0b67e2e63b1a41c3cd10e52797da101e8ec	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	418dbe84a8fe897edb0906c81bb6a6daaf40cb97cbafea298aef8baed12c94aa	418dbe84a8fe897edb0906c81bb6a6daaf40cb97cbafea298aef8baed12c94aa	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-walle-frame-0-clockwise-atomic	ffi-vulkan	clockwise-atomic	2d24ace0bd0dba9990e3b4eddc519dc182b9313aade55dcfd4083f1bcc4fc6ea	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	35194c168fc30e0126d5ad44ab9be780b99a8054b94c342cee9e6b6cb7357556	35194c168fc30e0126d5ad44ab9be780b99a8054b94c342cee9e6b6cb7357556	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-walle-frame-0-msaa	ffi-vulkan	msaa	2d24ace0bd0dba9990e3b4eddc519dc182b9313aade55dcfd4083f1bcc4fc6ea	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	baae10cb962b6ec994066c811a74642ade1ad10aed32fd889c166bcba4b34e10	baae10cb962b6ec994066c811a74642ade1ad10aed32fd889c166bcba4b34e10	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-word_joiner_test-frame-0-clockwise-atomic	ffi-vulkan	clockwise-atomic	b3af7cc65d9eef17ed701a5dc5e74d6f8ca243885330ce6e52eba613ea28e165	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	f6cef5a09a8de4582ce74421f6513c279173de5bd61174d7f5c74a13042df3e9	f6cef5a09a8de4582ce74421f6513c279173de5bd61174d7f5c74a13042df3e9	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-word_joiner_test-frame-0-msaa	ffi-vulkan	msaa	b3af7cc65d9eef17ed701a5dc5e74d6f8ca243885330ce6e52eba613ea28e165	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	f6cef5a09a8de4582ce74421f6513c279173de5bd61174d7f5c74a13042df3e9	f6cef5a09a8de4582ce74421f6513c279173de5bd61174d7f5c74a13042df3e9	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-zero_width_space_line_break-frame-0-clockwise-atomic	ffi-vulkan	clockwise-atomic	8b120c6704541dba3a6acc0028cabcb998cfb2d11a288d1fa3666c5893de6a14	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	560f3dbb20e4c2a608d1029d487db8d8eb6b51a3d4ce347f52895bfb0f17ae0f	560f3dbb20e4c2a608d1029d487db8d8eb6b51a3d4ce347f52895bfb0f17ae0f	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-zero_width_space_line_break-frame-0-msaa	ffi-vulkan	msaa	8b120c6704541dba3a6acc0028cabcb998cfb2d11a288d1fa3666c5893de6a14	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	560f3dbb20e4c2a608d1029d487db8d8eb6b51a3d4ce347f52895bfb0f17ae0f	560f3dbb20e4c2a608d1029d487db8d8eb6b51a3d4ce347f52895bfb0f17ae0f	0	0	0	0	false	frozen-source-repeatability
vulkan	riv-zombie_skins-frame-0-clockwise-atomic	ffi-vulkan	clockwise-atomic	edde3930c312224f097e43f438a222c371b7da6719a29281cc7c17b0a8d82196	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	dd3ec9055b8ac0ce40c22aa37511fe39a7a55a6328cfad7315159947c5334fb3	f27aad03a32214dc667af2c717238b7f4f1cd7bcad39c36ea9b1877329db721c	0	1	0	1	false	frozen-source-repeatability
vulkan	riv-zombie_skins-frame-0-msaa	ffi-vulkan	msaa	edde3930c312224f097e43f438a222c371b7da6719a29281cc7c17b0a8d82196	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	bc1505f6bbb1c654e1b6af0687fd0538029b6017c9c1854021b79bda294d2beb	Apple M5 Max	83da04adf094fedd27ba0957ff13fc824adcf2a817de3d8e60825bdf4eba9001	83da04adf094fedd27ba0957ff13fc824adcf2a817de3d8e60825bdf4eba9001	0	0	0	0	false	frozen-source-repeatability
webgpu	first-light-rectangle-msaa	ffi-dawn	msaa	bcbd5f7dd60748ddefe57186b8460a6d31673c8ef23c9eb80784fcf5f35116a7	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	58d0a71f5a6903752dd4a6e5ddf8c5a0b83157535d0de95a09bcb177de7e10da	58d0a71f5a6903752dd4a6e5ddf8c5a0b83157535d0de95a09bcb177de7e10da	0	0	0	0	false	frozen-source-repeatability
webgpu	first-light-triangle-clockwise-atomic	ffi-dawn	clockwise-atomic	d4f9859bd94fc1b15ec046704fd5742d6f4e8433508c43be8c9baa1e2bd2be15	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	71545305661aa71e9cf888860b98559e9f2b6f4f94c4f2dfbba9a7d9d074b2f4	71545305661aa71e9cf888860b98559e9f2b6f4f94c4f2dfbba9a7d9d074b2f4	0	0	0	0	false	frozen-source-repeatability
webgpu	first-light-direct-feather-stroke-clockwise-atomic	ffi-dawn	clockwise-atomic	7bfac8f09ecbb52eabb9fcb5979c5c4d3979ad98ef17eec1a8c0e42b53eb2ee6	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	b616d19cc4b5fca66436685b9eebddeaf68a96b6cf534b2c09e8f2da417436c5	b616d19cc4b5fca66436685b9eebddeaf68a96b6cf534b2c09e8f2da417436c5	0	0	0	0	false	frozen-source-repeatability
webgpu	first-light-atlas-feather-stroke-clockwise-atomic	ffi-dawn	clockwise-atomic	204fb02b8d6ae646ef45cf05b12224caacb4ba4a19ef4a2246a52d2a5cdc69a5	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	eebedf27ea554498444d30c06cbf6eb6f658511e581bff054983aec45f4b944b	eebedf27ea554498444d30c06cbf6eb6f658511e581bff054983aec45f4b944b	0	0	0	0	false	frozen-source-repeatability
webgpu	first-light-two-atlas-feather-strokes-clockwise-atomic	ffi-dawn	clockwise-atomic	b057548818251e39a96b2e6e928eefcc7efcff2c2ab4c390fd67f7e5332dd6c0	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	2b1e8cedc7bef4fb80c59daa156185f0abbad2d19b8b29c3ef09fb5f74067589	2b1e8cedc7bef4fb80c59daa156185f0abbad2d19b8b29c3ef09fb5f74067589	0	0	0	0	false	frozen-source-repeatability
webgpu	first-light-nested-clip-probe-clockwise-atomic	ffi-dawn	clockwise-atomic	efbb8df4b4c1bf877b5723154da980a28c84f064df90cbb92fef2fceed7798dc	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	f064bdf9fd879e7161123c127a39e50e4fe833379d4bb15f255785370045f4ea	f064bdf9fd879e7161123c127a39e50e4fe833379d4bb15f255785370045f4ea	0	0	0	0	false	frozen-source-repeatability
webgpu	artboardclipping-frame-0-msaa	ffi-dawn	msaa	6763744b3d91b01378622cac3c3b6d3d4eaeff4ae1fe48b347ac22f42bfdf28b	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	8565466bd8adecfdfd0aadb3ece167c0ba904eb68487376cefb7bc3ec0464fe8	8565466bd8adecfdfd0aadb3ece167c0ba904eb68487376cefb7bc3ec0464fe8	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-CubicStroke-clockwise-atomic	ffi-dawn	clockwise-atomic	f6d2abac94d63710dba737ab89384ebdd4793805e8f4f574d7236087c17010e4	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	a864211ed82105adb9a273dd024435c34a026eb4ed8c1330054f77dd1c2d18e6	a864211ed82105adb9a273dd024435c34a026eb4ed8c1330054f77dd1c2d18e6	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-CubicStroke-msaa	ffi-dawn	msaa	f6d2abac94d63710dba737ab89384ebdd4793805e8f4f574d7236087c17010e4	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	c4849f52b40de543990c2a82497457614892aa88aa3a2ec2c2f4fe57f381d86d	c4849f52b40de543990c2a82497457614892aa88aa3a2ec2c2f4fe57f381d86d	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-OverStroke-clockwise-atomic	ffi-dawn	clockwise-atomic	fa31973b81e22eac01b57d06cbd6e490a1764d391598b28c399a0fcc209b93f2	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	f4858b7c273f5c304a131df16d483d84d879f80562ea602d6e1367e2ad34ed33	f4858b7c273f5c304a131df16d483d84d879f80562ea602d6e1367e2ad34ed33	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-OverStroke-msaa	ffi-dawn	msaa	fa31973b81e22eac01b57d06cbd6e490a1764d391598b28c399a0fcc209b93f2	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	51f0d248b9c998e9d8b3ab8e926c0d46a6678c743e1c3b207ec20e0da83ab523	51f0d248b9c998e9d8b3ab8e926c0d46a6678c743e1c3b207ec20e0da83ab523	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-batchedconvexpaths-clockwise-atomic	ffi-dawn	clockwise-atomic	ac03c58dba7b9e1ee8497989abad2c921a532462b257f8851d4847ef410a1d9f	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	2394f0cd75eb89dea76f5645e6a84d351aeff57126187dcd8b143af2c71600b3	2394f0cd75eb89dea76f5645e6a84d351aeff57126187dcd8b143af2c71600b3	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-batchedconvexpaths-msaa	ffi-dawn	msaa	ac03c58dba7b9e1ee8497989abad2c921a532462b257f8851d4847ef410a1d9f	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	a0a696ba2c20a94072dbbee332db279f0707743800863f3dc9791021aa8da72c	a0a696ba2c20a94072dbbee332db279f0707743800863f3dc9791021aa8da72c	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-batchedtriangulations-clockwise-atomic	ffi-dawn	clockwise-atomic	8d3d4492081f0d18af05db200686d9d058973849194ff210945add839e552b81	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	d0e11ed9bbf42872fab0f82d2c859851ddb320d17a2786b766b8ad98e6b348a0	d0e11ed9bbf42872fab0f82d2c859851ddb320d17a2786b766b8ad98e6b348a0	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-batchedtriangulations-msaa	ffi-dawn	msaa	8d3d4492081f0d18af05db200686d9d058973849194ff210945add839e552b81	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	ca9ce905e550828d456ba9fd7a095394adf9da576a651a9965a38735ab8fb33c	ca9ce905e550828d456ba9fd7a095394adf9da576a651a9965a38735ab8fb33c	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bevel180strokes-clockwise-atomic	ffi-dawn	clockwise-atomic	cc4fef0527ba8375a67db882e40419eea17dcdfcc3b39d9f391f3b26a9454870	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	9e55abe6494c2d810400aee607b0828da088a336358005edad61e04b2ad4718f	9e55abe6494c2d810400aee607b0828da088a336358005edad61e04b2ad4718f	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bevel180strokes-msaa	ffi-dawn	msaa	cc4fef0527ba8375a67db882e40419eea17dcdfcc3b39d9f391f3b26a9454870	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	3547ac5453b2cd8fb007dba262e3325acdae69b031598aa10d87cb128347ede5	3547ac5453b2cd8fb007dba262e3325acdae69b031598aa10d87cb128347ede5	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-beziers-clockwise-atomic	ffi-dawn	clockwise-atomic	e9bd8e055bcb868e82dd49c7ec09a6d66a13784b114a2fdc3a6130d1dcdd43fa	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	ee2bc033a4c7becae246f08337a1dd9ca360016d5af205d5cd3d6bee33d8cd7f	ee2bc033a4c7becae246f08337a1dd9ca360016d5af205d5cd3d6bee33d8cd7f	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-beziers-msaa	ffi-dawn	msaa	e9bd8e055bcb868e82dd49c7ec09a6d66a13784b114a2fdc3a6130d1dcdd43fa	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	84ce84ad35e66bb98199a14aa827571fcb59bab987ecb11a40799ffe543b05a5	84ce84ad35e66bb98199a14aa827571fcb59bab987ecb11a40799ffe543b05a5	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug339297-clockwise-atomic	ffi-dawn	clockwise-atomic	fe9ccc9f38dd7bb46d607e87b5e19174a2ce998888add515c14ea350c3667973	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	b60207e26b0200267057c73f0f60a1e69aca85f2ad357afab3435c528add248a	b60207e26b0200267057c73f0f60a1e69aca85f2ad357afab3435c528add248a	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug339297-msaa	ffi-dawn	msaa	fe9ccc9f38dd7bb46d607e87b5e19174a2ce998888add515c14ea350c3667973	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	a0d6063481ab2d8507b32db1a346e7c7ec675b60fb35a5aa5f8e8ed3158f6f33	a0d6063481ab2d8507b32db1a346e7c7ec675b60fb35a5aa5f8e8ed3158f6f33	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug339297_as_clip-clockwise-atomic	ffi-dawn	clockwise-atomic	616bd2c72e37dea501db58c3f605a740e595ad268874504d597d3b6772892ebe	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	b60207e26b0200267057c73f0f60a1e69aca85f2ad357afab3435c528add248a	b60207e26b0200267057c73f0f60a1e69aca85f2ad357afab3435c528add248a	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug339297_as_clip-msaa	ffi-dawn	msaa	616bd2c72e37dea501db58c3f605a740e595ad268874504d597d3b6772892ebe	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	a0d6063481ab2d8507b32db1a346e7c7ec675b60fb35a5aa5f8e8ed3158f6f33	a0d6063481ab2d8507b32db1a346e7c7ec675b60fb35a5aa5f8e8ed3158f6f33	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug5099-clockwise-atomic	ffi-dawn	clockwise-atomic	d7d359a6fc4e578c6e63a904751aaa506f29a7b6cca0496afea15c4a9a7d1290	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	dddd0b03251c67dc9b94eaa28fc719a5b6b31f2fdf35fbafe5334a4769be8695	dddd0b03251c67dc9b94eaa28fc719a5b6b31f2fdf35fbafe5334a4769be8695	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug5099-msaa	ffi-dawn	msaa	d7d359a6fc4e578c6e63a904751aaa506f29a7b6cca0496afea15c4a9a7d1290	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	c507ec984c8f6396255b76d0080cb89737a5a338eb39ce7175fca1e9005e87f8	c507ec984c8f6396255b76d0080cb89737a5a338eb39ce7175fca1e9005e87f8	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug6083-clockwise-atomic	ffi-dawn	clockwise-atomic	b415dca93f39c73e886598973b23caeed00b859375a6a49996b48bb8cc853d46	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	ae068cffabf68b8a3823e53e75a0bdec13c097fe9a358c36396e4749291b30cc	ae068cffabf68b8a3823e53e75a0bdec13c097fe9a358c36396e4749291b30cc	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug6083-msaa	ffi-dawn	msaa	b415dca93f39c73e886598973b23caeed00b859375a6a49996b48bb8cc853d46	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	71e01bac4abbf0183cf092d03b0da16c5f18c323e8afde6dd9246c3206df5b18	71e01bac4abbf0183cf092d03b0da16c5f18c323e8afde6dd9246c3206df5b18	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug615686-clockwise-atomic	ffi-dawn	clockwise-atomic	5e0ae16cddf4fa148403c138bc96be3e49732ec05d13c0a9e42c4a66833ff725	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	1348e06abd478c7f12a2d27051ca915fad2088d7b6ffde36541aff934b28640c	1348e06abd478c7f12a2d27051ca915fad2088d7b6ffde36541aff934b28640c	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug615686-msaa	ffi-dawn	msaa	5e0ae16cddf4fa148403c138bc96be3e49732ec05d13c0a9e42c4a66833ff725	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	ad4e39f9eba54a785e2bf0066481708d9c361da6f4e8c905364bcaac636957b4	ad4e39f9eba54a785e2bf0066481708d9c361da6f4e8c905364bcaac636957b4	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug6987-clockwise-atomic	ffi-dawn	clockwise-atomic	058dfca75a294c5a2d85929da3bba1c86cf30f5d4672424c437d057a389df3e7	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	174a2c61ffba7a4b98ddf5392edc53b06b0b65ae62021461dbc953430f35cb42	174a2c61ffba7a4b98ddf5392edc53b06b0b65ae62021461dbc953430f35cb42	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug6987-msaa	ffi-dawn	msaa	058dfca75a294c5a2d85929da3bba1c86cf30f5d4672424c437d057a389df3e7	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	a4efe65ee3156f2599aa31e18944911ccf3e9f51495b6408c7bce341f3a9637b	a4efe65ee3156f2599aa31e18944911ccf3e9f51495b6408c7bce341f3a9637b	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug7792-clockwise-atomic	ffi-dawn	clockwise-atomic	8e7b08808798aa407ce44f6dc34c3569bc52996f00587f5e3bb17d9c0066411d	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	7939a4f48a125405492a02d50e8186cd792dad0d0ceec489b29e00b5877346b0	7939a4f48a125405492a02d50e8186cd792dad0d0ceec489b29e00b5877346b0	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-bug7792-msaa	ffi-dawn	msaa	8e7b08808798aa407ce44f6dc34c3569bc52996f00587f5e3bb17d9c0066411d	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	eef484478e21819b649b33e3e739c5f6ebea32976bf53717931a5c9b70dadc31	eef484478e21819b649b33e3e739c5f6ebea32976bf53717931a5c9b70dadc31	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-clippedcubic-clockwise-atomic	ffi-dawn	clockwise-atomic	11e56f3a7bbc8e8ed205eb3cd8eb085ed024cc1a14903af76f3631ff340f293c	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	7ecf2bed541eef6e8a6d4c618365e1af6f72d2cd51e0d6a01d39ee72ec840f8f	7ecf2bed541eef6e8a6d4c618365e1af6f72d2cd51e0d6a01d39ee72ec840f8f	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-clippedcubic-msaa	ffi-dawn	msaa	11e56f3a7bbc8e8ed205eb3cd8eb085ed024cc1a14903af76f3631ff340f293c	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	d914eb79fbb72b644e0bb58846411da3fe1507035b87bbc9ec621dfae36584ec	d914eb79fbb72b644e0bb58846411da3fe1507035b87bbc9ec621dfae36584ec	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-clippedcubic2-clockwise-atomic	ffi-dawn	clockwise-atomic	f70dc764d7c0863cd9730ba39994894af34b8130768999d6d02c7397d82cdc9a	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	368e152e2c16c078584f57f4858678c1f4621c3611f4bec2e4b268c2787a90a6	368e152e2c16c078584f57f4858678c1f4621c3611f4bec2e4b268c2787a90a6	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-clippedcubic2-msaa	ffi-dawn	msaa	f70dc764d7c0863cd9730ba39994894af34b8130768999d6d02c7397d82cdc9a	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	fcb28e3e036686c2e9b9f1df4b9d3f972d19e7c7ef3356e803cb360369c4313e	fcb28e3e036686c2e9b9f1df4b9d3f972d19e7c7ef3356e803cb360369c4313e	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-cliprectintersections-clockwise-atomic	ffi-dawn	clockwise-atomic	622ecd8a6ef6f7fcffd6ede545858abc83304962b76890173a2d823e00426234	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	abaf0e0d95ff503e55e88d1eccef2da5241efbe45458be2484803f07043f0fa4	abaf0e0d95ff503e55e88d1eccef2da5241efbe45458be2484803f07043f0fa4	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-cliprectintersections-msaa	ffi-dawn	msaa	622ecd8a6ef6f7fcffd6ede545858abc83304962b76890173a2d823e00426234	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	94344c10136e7b33f52b205f60edff9738b6ec2a67604067d962b0d0b52a373a	94344c10136e7b33f52b205f60edff9738b6ec2a67604067d962b0d0b52a373a	0	0	0	0	false	frozen-source-repeatability
webgpu	gm-cliprects-clockwise-atomic	ffi-dawn	clockwise-atomic	30c6896f14c1ad499373a7657a77003a2d02224e41154528f3e84e212f0cd529	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	03b727e97ac1e6df8328efa404930ac2031be8787d819c01e71413e065a798d8	Apple M5 Max	6f62771daa25d9fd118c0abb2ea6a933eb5b62de678a7e0ba96201b6de3564e1	6f62771daa25d9fd118c0abb2ea6a933eb5b62de678a7e0ba96201b6de3564e1	0	0	0	0	false	frozen-source-repeatability
